#earthquakes Baranowski et al. 1984, Aki format
#lat    lon     str  dip   rake   mom(1e20Nm) latp   lonp   dd/mm/yy   info
29.96   80.46   310   23     90   0.1       29.96   80.46   26/09/64   (18km+/-4)
28.04   93.75   265    3     90   0.1       28.04   93.75   21/10/64   (15km+/-4)
27.40   87.84   270   15     90   0.1       27.40   87.84   12/01/65   (15km+/-4)
29.62   80.83   277   27     70   0.1       29.62   80.83   27/06/66   (15km+/-3)
29.62   80.79   290   24     90   0.1       29.62   79.79   16/12/66   (12km+/-4)
33.63   75.33   341   55    105   0.1       33.63   75.33   20/02/67   (10km+/-5)
28.41   94.29   273   10     90   0.1       28.41   94.29   14/03/67   (15km+/-3)
35.98   73.42   341   55    105   0.1       35.98   73.42   03/09/72   (12km+/-3)
27.73   86.11   275    2     90   0.1       27.73   86.11   24/03/74   (16km+/-4)
