Date       Time             Lat       Lon  Depth   Mag Magt  Nst Gap  Clo  RMS  SRC   Event ID
----------------------------------------------------------------------------------------------
1965/11/09 09:27:31.10  33.4000   91.0000  33.00  4.50   Mb    8          0.00  NEI 196511094005
1965/11/14 05:13:15.80  34.5000   80.2000  33.00  4.80   Mb    5          0.00  NEI 196511144006
1965/11/15 17:26:24.10  30.8000   90.6000  33.00  4.50   Mb    6          0.00  NEI 196511154008
1965/12/09 20:26:05.00  27.4000   92.5000  29.00  5.30   Mb   49          0.00  NEI 196512094009
1966/01/11 09:13:00.10  34.0000   72.0000  54.00  5.30   Mb   17          0.00  NEI 196601114002
1966/01/11 12:42:06.20  27.6000   85.9000  33.00  4.50   Mb    6          0.00  NEI 196601114005
1966/02/02 09:20:09.30  33.8000   73.1000  46.00  5.10   Mb   49          0.00  NEI 196602024003
1966/02/24 00:16:40.90  26.3000   91.5000  51.00  5.10   Mb   41          0.00  NEI 196602244001
1966/03/06 02:10:53.60  31.6000   80.6000  12.00  5.70   Mb   67          0.00  NEI 196603064002
1966/03/06 02:15:57.20  31.5000   80.5000  50.00  6.00   Mb   81          0.00  NEI 196603064003
1966/03/06 19:09:24.60  31.5000   80.3000  14.00  4.80   Mb    6          0.00  NEI 196603064010
1966/03/09 15:06:27.50  34.7000   80.4000  33.00  4.50   Mb    6          0.00  NEI 196603094012
1966/03/16 00:08:17.90  33.3000   76.0000  36.00  5.00   Mb   29          0.00  NEI 196603164001
1966/03/17 05:44:47.70  31.6000   82.9000  11.00  4.90   Mb   14          0.00  NEI 196603174004
1966/03/23 22:52:24.20  25.9000   90.0000  20.00  4.40   Mb    8          0.00  NEI 196603234015
1966/04/06 01:51:53.20  34.9000   73.1000  58.00  5.00   Mb   57          0.00  NEI 196604064002
1966/04/23 04:17:24.30  26.0000   90.4000  25.00  4.70   Mb   17          0.00  NEI 196604234006
1966/06/07 23:46:54.30  35.7000   80.1000  39.00  4.70   Mb   13          0.00  NEI 196606074016
1966/06/20 13:42:56.50  28.7000   76.9000  34.00  4.70   Mb   12          0.00  NEI 196606204014
1966/06/25 12:05:03.80  30.5000   82.3000  46.00  5.10   Mb   17          0.00  NEI 196606254004
