87.966577 27.95202 85.462 2.27 4.234 
87.862752 27.988039 67.641 2.14 1.0325 
87.827547 27.821295 69.302 2.67 2.0 
88.007576 27.929755 76.579 1.99 2.0 
88.125537 27.719729 68.42 3.36 1.5613 
87.514884 28.207206 68.262 3.2 1.0965 
87.873747 27.985433 68.478 1.45 0.78513 
87.23606 27.799146 56.46 3.03 0.6851 
87.882039 27.761448 86.796 2.45 2.0 
87.862622 27.989897 68.714 2.69 0.7495299999999999 
87.420785 28.288987 69.597 2.85 1.1392 
87.421997 28.288009 69.502 1.6 1.3835 
87.914062 28.096903 70.036 2.15 2.0 
88.138118 27.768361 68.494 2.88 2.0 
87.372209 27.795009 37.81 1.49 2.0 
86.40743 26.921318 50.23 1.98 1.1668 
87.568823 28.370693 68.045 2.47 1.8377000000000001 
87.814331 27.854441 69.11 1.8 0.62417 
87.527539 28.338654 66.891 2.88 0.94068 
86.462044 26.945766 42.977 1.55 1.9529 
86.1163 26.800146 42.664 2.09 0.8683500000000001 
87.169914 28.34648 67.747 1.88 1.8645 
87.895703 28.27959 66.347 2.58 2.0 
87.983431 27.851194 70.016 2.86 0.56472 
87.926636 27.939435 68.056 1.45 0.7147 
86.183 26.781989 45.492 2.72 0.7809299999999999 
87.789233 28.319403 66.381 3.11 1.5041 
87.7705 28.324471 63.347 2.23 0.87475 
86.253556 26.836759 46.375 2.51 0.78831 
87.698014 27.977675 79.135 1.95 2.0 
87.799626 28.079633 69.52 2.39 2.0 
86.13418 26.811121 44.874 1.6 1.2832000000000001 
87.790584 28.285504 65.438 2.29 0.96073 
88.709839 26.502403 38.847 3.0 2.0 
87.759188 28.298665 68.986 2.43 2.0 
86.899276 28.612406 61.383 2.03 3.2805 
88.666471 26.542627 46.892 2.57 2.0 
87.163843 28.344269 73.201 2.54 1.794 
88.066854 27.952445 64.153 2.53 1.2524000000000002 
87.739665 28.354124 62.282 2.01 1.2698 
87.910864 27.893217 70.062 2.08 2.0 
86.831584 28.495811 69.452 2.48 1.2632999999999999 
88.024552 27.825704 64.195 2.0 1.2309 
86.61744 28.561509 67.367 2.82 1.6569 
88.045841 27.830015 68.669 1.63 2.0 
86.462695 26.890255 41.27 2.62 1.1585999999999999 
86.862345 28.418671 67.928 1.82 1.0942 
87.234473 28.27875 65.169 1.47 2.3899 
87.951449 27.780882 69.749 2.3 0.9013300000000001 
87.95577 28.061206 70.016 2.32 2.0 
87.943896 27.929401 56.711 1.64 1.087 
88.054907 27.911609 70.156 2.0 2.0 
87.897485 28.242454 66.459 2.87 2.0 
87.68632 28.163739 69.107 3.29 2.0 
87.991056 27.899015 55.212 2.86 1.3994000000000002 
87.969206 27.848444 68.231 2.49 0.83529 
87.700122 28.081657 69.352 1.59 2.0 
86.732096 28.401249 68.233 2.85 1.2144000000000001 
88.006169 27.989087 57.595 2.72 1.6257000000000001 
86.236304 28.420113 66.05 2.65 0.90012 
86.909969 28.429258 68.171 1.56 1.6939000000000002 
87.994084 28.003208 66.734 1.86 2.0 
86.783944 28.053585 50.248 0.95 2.0 
86.408976 26.911643 45.564 1.71 1.1407 
87.871842 27.967006 68.892 1.52 2.0 
87.446794 28.417676 76.691 1.81 2.6265 
86.284009 26.836281 58.686 1.4 1.7265 
87.969246 27.882418 68.571 1.42 2.0 
87.849797 27.931348 69.36 2.69 0.82308 
88.108602 27.79081 70.016 2.23 2.0 
86.482251 28.643256 68.739 2.01 2.0 
86.918001 28.399672 71.258 1.86 1.3495 
87.842513 27.78291 69.907 2.45 0.9477000000000001 
86.867578 28.128949 55.392 1.97 1.341 
88.106055 27.883256 62.28 2.62 1.643 
86.05957 26.805355 44.907 1.71 1.3229000000000002 
86.247168 26.859806 46.278 1.24 1.0369000000000002 
86.673787 28.472089 66.21 2.02 1.4696 
86.847355 28.519155 63.715 1.46 2.7838000000000003 
87.854899 27.843465 60.692 1.74 1.0503 
87.976017 27.971615 69.513 1.76 2.0 
86.34366 26.716968 52.31 2.18 1.3157999999999999 
87.021069 28.423724 71.679 2.2 1.4316 
87.170369 27.851388 61.06 2.65 1.1613 
88.103581 27.691675 69.096 1.38 2.1668000000000003 
88.144393 27.761536 80.08 2.09 2.0 
87.660384 28.360708 66.679 2.25 1.2703 
86.495817 26.849451 72.767 1.83 3.7564 
87.947103 27.886424 60.84 2.36 1.2778 
87.216935 28.384503 67.771 2.61 1.5962 
87.912874 27.865283 68.042 1.29 2.0 
88.038501 27.808392 63.638 2.17 1.1794 
86.919442 28.48234 67.918 1.76 2.7973000000000003 
87.901481 27.847091 69.331 2.46 2.0 
87.859961 27.951772 68.321 1.57 0.85123 
