87.917774 28.197667 99.375000
87.687290 27.640792 -9.375000
87.920811 28.023644 81.562500
87.823404 27.993811 65.937500
87.467496 28.351802 62.812500
87.835301 27.939118 86.875000
87.804874 27.847134 67.031250
87.945231 27.924202 86.562500
88.099302 27.757637 67.968750
87.549788 28.221285 68.046875
87.982094 27.993811 70.312500
87.242685 27.793684 53.828125
86.768588 27.103806 0.625000
87.863984 28.006242 68.281250
85.964131 28.515882 1.875000
87.455524 28.294623 69.218750
87.917817 28.090767 68.281250
88.136552 27.832218 66.093750
87.605151 28.384121 70.156250
87.821439 27.857079 68.593750
87.586380 28.344344 64.843750
86.081472 26.768189 39.531250
87.275749 28.341858 65.312500
87.674844 28.356775 8.125000
89.035240 27.297718 -9.687500
87.871853 28.329428 68.906250
87.964810 27.867023 68.906250
87.666703 28.354289 4.218750
88.176021 30.062204 -9.687500
87.940042 27.961493 66.093750
87.810737 28.364233 65.468750
85.697204 28.297109 -3.125000
88.912520 27.143583 -0.625000
87.509296 28.826638 19.531250
87.817784 28.351802 62.187500
88.190978 30.047288 5.625000
86.241969 26.832826 45.156250
87.708413 27.939118 80.625000
87.822880 28.095739 70.156250
87.464862 27.684298 5.078125
87.453079 27.685541 5.312500
87.431861 27.664410 5.078125
86.146672 26.812938 48.593750
87.816320 28.331914 65.312500
87.421468 28.376663 56.875000
87.806718 28.309540 67.343750
86.495369 28.853984 -3.125000
86.856145 28.622782 64.218750
88.726913 26.678691 50.781250
84.362061 28.336886 35.625000
88.445140 27.417048 5.312500
88.480531 27.466769 31.562500
87.158859 28.379149 79.218750
88.044086 27.973923 50.312500
87.707412 28.366719 58.750000
87.895839 27.899342 70.625000
86.914172 26.975774 47.109375
86.863997 28.498479 72.031250
88.000585 27.814816 69.687500
86.245395 29.480469 168.750000
86.632651 28.559388 69.296875
88.010524 27.842162 68.906250
88.190978 30.047288 6.875000
88.121339 29.987623 -4.375000
86.877135 27.459311 2.343750
88.089793 29.997567 -6.250000
87.895839 27.899342 66.875000
88.205930 30.032372 7.187500
85.405408 28.814208 -6.875000
87.365764 28.262305 44.687500
86.858511 28.413954 68.281250
86.884605 28.933538 50.625000
88.096232 28.349316 66.718750
87.302810 28.272249 61.562500
85.626861 28.471133 5.312500
87.975908 27.802386 68.593750
87.931497 28.060935 69.531250
87.946693 27.944090 54.062500
88.040383 27.924202 69.687500
87.948474 28.289651 63.593750
87.696924 28.166592 70.078125
87.948959 27.867023 67.031250
87.702144 28.073365 67.187500
86.741189 28.385364 68.515625
87.956639 27.971437 68.906250
87.736055 28.103198 5.312500
86.239482 28.385364 69.609375
86.687893 26.805480 53.125000
86.985308 28.404009 67.031250
88.030071 27.998783 66.875000
86.427500 26.919838 42.812500
87.502153 28.391579 69.062500
88.050694 27.849621 66.250000
87.818361 27.924202 18.437500
87.819080 27.934146 54.687500
86.509547 28.438814 7.031250
87.836744 27.959007 68.125000
88.143542 27.819788 70.625000
86.465508 28.630240 66.562500
86.924514 28.387850 70.859375
85.248497 27.247997 55.312500
85.406441 28.834096 -8.125000
87.848103 27.787469 71.093750
88.206200 27.494116 5.156250
88.959361 27.138610 4.687500
86.818514 28.162863 57.812500
87.893780 27.925445 70.078125
88.139164 27.867023 70.156250
87.748720 28.495993 5.625000
88.089076 27.939118 5.625000
86.046756 26.779376 49.453125
86.236172 26.870117 39.062500
86.891051 28.789347 7.187500
89.759361 26.464891 44.843750
86.690155 28.459946 67.421875
87.493150 27.692999 5.156250
87.980622 27.973923 -7.812500
87.877452 27.864537 57.812500
88.004974 27.981381 70.156250
86.347716 26.758245 53.906250
87.062970 28.374177 69.843750
87.191032 27.850864 60.859375
84.786506 29.604771 84.687500
88.132085 27.772553 80.781250
85.320530 28.083309 5.312500
87.738535 28.356775 61.875000
87.984694 27.921716 70.156250
88.027110 27.959007 40.625000
87.255437 28.394065 67.968750
88.098609 27.854593 59.687500
86.965831 28.471133 66.562500
