#YEAR MO DY  HR MN SECONDS      LATITUDE  LONGITUDE    DEPTH
2002 02 12  13 39  2.861812    27.508375 86.808221    16.750000
2002 02 12  18 46 33.402487    28.671625 87.127006    10.250000
2002 02 12  21 47  0.271135    27.888625 87.891201    69.000000
2002 02 13  03 34 45.262921    27.816625 88.093795    75.000000
2002 02 13  12 51  5.217663    28.505125 87.515192    21.750000
2002 02 13  15 48 18.870302    27.751375 86.358895    0.000000
2002 02 13  21 57 46.262637    27.947125 87.163502    0.000000
2002 02 14  04 22 14.104723    27.580375 86.737347    16.000000
2002 02 14  16 15 22.210901    27.980875 87.133136    38.750000
2002 02 14  20 19 26.956503    28.507375 87.599708    12.000000
2002 02 15  00 47 21.506295    27.506125 88.497691    36.500000
2002 02 16  19 50 29.069372    28.759375 87.089033    12.500000
2002 02 17  10 38 29.074775    28.581625 87.651729    12.750000
2002 02 17  10 48  3.579583    28.493875 85.618042    -2.000000
2002 02 17  11 37 27.544826    27.924625 87.906943    93.000000
2002 02 17  18 25  6.207247    27.103375 88.788707    35.000000
2002 02 18  10 30 34.995333    28.615375 87.598274    31.250000
2002 02 18  19 48 10.989362    29.942875 87.900856    2.750000
2002 02 18  20 13 58.325261    29.825875 85.782887    -6.000000
2002 02 19  19 58 27.308110    26.781625 86.072799    52.750000
2002 02 19  21 11  9.187137    30.228625 87.899702    2.750000
2002 02 19  21 31 27.282226    26.844625 86.244041    51.500000
2002 02 20  00 38 25.190282    30.041875 87.923048    -6.000000
2002 02 20  10 39 39.718123    26.849125 86.269250    46.500000
2002 02 20  20 28 29.224646    27.544375 87.896967    30.750000
2002 02 21  15 26 24.071737    26.669125 89.311199    34.750000
2002 02 22  06 17 34.747952    28.608625 87.208643    17.750000
2002 02 23  03 04  2.256164    27.735625 86.455514    12.250000
2002 02 23  16 15  3.332497    27.611875 87.326508    -6.000000
2002 02 23  20 45  4.740044    27.938125 87.787418    3.000000
2002 02 23  20 53 17.432346    27.967375 85.548504    -6.000000
2002 02 23  21 22 50.927802    26.950375 87.213064    3.000000
2002 02 24  01 10 37.028361    27.512875 86.968059    0.000000
2002 02 25  19 59 50.294111    28.491625 86.660004    66.000000
2002 02 26  09 21  7.352815    27.544375 86.224667    17.250000
2002 02 26  19 33 39.183890    27.382375 87.142345    5.000000
2002 02 26  22 20 51.237928    27.704125 86.379286    3.000000
2002 02 27  01 38 28.629039    27.692875 87.456715    3.000000
2002 02 28  04 59 23.520377    27.886375 87.901355    64.500000
2002 02 28  08 26 56.045197    29.274625 86.754074    -3.000000
2002 02 28  18 22 50.407654    27.789625 87.826349    69.000000
2002 02 28  19 52  9.184817    27.897625 87.942234    80.500000
2002 03 01  23 21  6.127655    26.756875 86.380309    54.250000
2002 03 02  18 05 19.051971    28.437625 87.005353    74.750000
2002 03 03  14 50 56.516814    27.479125 88.416045    15.500000
2002 03 03  16 53 44.287221    27.830125 87.185684    61.500000
2002 03 03  19 13 48.513609    27.587125 86.585044    12.500000
2002 03 03  22 54 22.983914    27.521875 86.582456    14.500000
2002 03 04  07 58 41.220388    27.481375 86.993287    0.000000
2002 03 05  00 01 18.123175    27.895375 86.913695    10.750000
2002 03 05  02 54 55.457880    28.032625 87.199716    43.500000
2002 03 05  11 27 37.106017    28.041625 87.699431    73.000000
2002 03 05  22 43 40.914187    29.004625 87.074990    6.000000
2002 03 06  22 53 31.349992    27.438625 87.966612    -5.500000
2002 03 07  04 07 57.955275    28.311625 87.613012    -1.000000
2002 03 07  15 45 35.632620    27.843625 87.033094    0.000000
2002 03 07  15 50 22.507288    29.785375 84.593225    80.000000
2002 03 07  16 18 27.690343    27.890875 86.946772    0.000000
2002 03 08  05 29  6.123222    27.602875 86.658687    19.000000
2002 03 08  10 15 25.714615    27.722125 88.051743    53.000000
2002 03 08  15 52 21.162388    27.321625 86.865949    9.750000
2002 03 08  15 54 19.997039    27.371125 86.787569    19.000000
2002 03 08  17 53 27.521876    29.297125 86.831530    -3.000000
2002 03 09  16 20 57.161435    27.200125 87.958402    -6.000000
2002 03 09  23 14 16.686715    27.020125 86.665432    43.000000
2002 03 12  03 12 21.495731    29.317375 85.355544    -3.000000
2002 03 12  04 09 51.335274    27.467875 86.830931    21.500000
2002 03 12  05 42 36.497378    27.634375 87.344456    -5.500000
2002 03 12  21 12 52.756317    28.113625 85.327826    0.000000
2002 03 13  13 21 10.888706    30.050875 84.920859    -6.000000
2002 03 14  02 50 34.025390    27.308125 87.914239    17.250000
2002 03 15  09 48 23.871463    27.625375 87.184397    12.500000
2002 03 15  21 37 32.154576    27.863875 87.931605    69.000000
2002 03 16  02 40 20.659158    27.051625 86.572002    42.750000
2002 03 16  12 29 32.347354    27.150625 86.432991    53.250000
2002 03 17  05 42 50.631145    27.776125 87.859244    75.000000
2002 03 17  14 55 14.866623    27.224875 87.915710    19.250000
2002 03 17  15 47 50.079127    27.812125 86.117149    -6.000000
2002 03 17  15 55 14.535051    27.861625 86.150059    -3.750000
2002 03 17  22 05 11.442017    27.519625 86.889439    17.000000
2002 03 17  22 12 36.984090    27.510625 86.914776    0.000000
2002 03 17  22 22 47.741453    27.479125 86.907049    0.000000
2002 03 18  09 11 25.748631    28.385875 87.240396    67.500000
2002 03 18  17 39 16.369963    27.098875 88.942790    44.500000
2002 03 19  00 21 13.390403    27.771625 88.072792    74.000000
2002 03 19  20 23 29.270544    27.560125 86.727151    18.250000
2002 03 19  20 56 51.908297    27.092125 88.156650    -6.000000
2002 03 19  22 04 50.619136    28.453375 86.972159    63.500000
2002 03 21  13 09 57.693120    28.750375 87.268629    16.500000
2002 03 21  16 54  4.973186    27.740125 86.384331    18.000000
2002 03 21  17 47 44.337734    28.041625 85.473920    26.750000
2002 03 21  18 51 41.162179    27.600625 87.298495    -6.000000
2002 03 21  19 16 17.196986    27.771625 86.399555    14.000000
2002 03 21  20 55 27.909685    27.294625 87.962173    -5.750000
2002 03 22  16 22 19.491005    27.728875 85.916630    15.000000
2002 03 23  01 10 29.452813    27.852625 87.964539    67.750000
2002 03 23  04 56 23.760179    29.951875 87.960710    -6.000000
2002 03 23  13 30 22.320655    27.812125 87.872413    67.000000
2002 03 23  18 08 13.376406    27.879625 86.088911    -6.000000
2002 03 23  19 37 45.517541    27.877375 86.114373    -5.250000
2002 03 24  19 03 10.490530    29.963125 87.914127    3.250000
2002 03 24  22 11 20.968222    28.392625 87.314615    9.250000
2002 03 26  12 10 15.127259    28.016875 87.411154    37.500000
2002 03 26  14 50  5.256219    27.742375 86.030958    0.000000
2002 03 26  18 48 47.720223    27.591625 86.633283    14.500000
2002 03 26  19 15  1.219644    27.578125 86.620575    13.750000
2002 03 29  15 13  8.772297    26.900875 86.589567    -6.000000
2002 03 29  16 11 17.705756    28.529875 87.702382    -6.000000
2002 03 30  04 38  6.171946    27.449875 88.004793    -6.000000
2002 03 30  23 13 47.607193    27.362125 86.650740    1.000000
2002 03 31  01 48 51.790237    27.467875 86.955189    12.250000
2002 03 31  10 58 44.885271    26.900875 86.748517    65.750000
2002 04 02  05 12 59.413311    27.960625 85.586774    -1.000000
2002 04 02  12 20 13.690335    27.800875 85.745823    -3.000000
2002 04 02  18 07  9.217626    29.308375 87.161842    -6.000000
2002 04 02  18 09 35.189194    29.301625 87.166959    -3.000000
2002 04 02  19 21 21.790291    29.337625 87.211072    -6.000000
2002 04 02  19 26 17.124239    27.814375 87.986918    62.500000
2002 04 02  19 34 13.987712    29.231875 87.215493    -6.000000
2002 04 02  19 50 19.665324    29.308375 87.205707    -3.000000
2002 04 02  19 57 20.278827    29.279125 87.161653    -6.000000
2002 04 02  20 43 14.332923    29.333125 87.213621    -6.000000
2002 04 02  22 34 23.931675    27.821125 87.895423    68.000000
2002 04 03  14 30  9.973711    29.351125 87.236979    -4.000000
2002 04 03  16 29 26.139532    29.231875 87.091732    -6.000000
2002 04 03  21 52 24.628080    27.753625 86.529239    3.000000
2002 04 04  03 31 48.672832    28.077625 87.868140    38.500000
2002 04 04  19 13 56.108712    28.129375 87.731027    78.000000
2002 04 05  05 34 17.454164    27.582625 88.420389    44.750000
2002 04 06  10 03 20.541388    28.046125 87.691833    68.500000
2002 04 06  17 16 37.324330    27.893125 85.640805    -0.750000
2002 04 07  09 03  5.614083    27.337375 88.261616    26.500000
2002 04 08  04 41 55.969976    28.025875 85.958360    0.250000
2002 04 09  07 07 34.369677    27.672625 87.461619    3.000000
2002 04 09  07 23 22.833453    27.517375 86.123254    15.250000
2002 04 09  12 47  1.419110    27.753625 87.879302    67.750000
2002 04 09  19 33 21.030889    28.617625 86.593554    47.000000
2002 04 11  09 59 50.837387    27.184375 88.843484    29.250000
2002 04 11  14 55 41.712921    27.539875 86.590082    13.750000
2002 04 11  23 25 46.173113    27.906625 85.640698    12.000000
2002 04 12  13 15 31.886165    27.560125 86.704309    16.750000
2002 04 13  13 58 51.395932    29.285875 87.107523    -6.000000
2002 04 13  17 39 51.920318    28.835875 87.043233    -6.000000
2002 04 13  19 23 59.786750    27.465625 86.891784    -6.000000
2002 04 14  04 04 56.700486    26.844625 88.137882    15.000000
2002 04 14  04 37 22.215841    27.101125 86.784345    33.500000
2002 04 14  05 16 11.445727    28.655875 86.485898    62.500000
2002 04 14  09 13 13.307068    28.453375 87.555641    28.500000
2002 04 15  09 56 40.941430    26.900875 86.362496    42.000000
2002 04 15  14 03 15.126907    28.442125 87.184494    72.000000
2002 04 15  14 41 51.221056    27.888625 88.481793    0.000000
2002 04 15  17 43 36.470963    27.861625 87.873039    71.250000
2002 04 15  18 30 32.255072    27.362125 88.325346    27.000000
2002 04 15  20 31 59.395011    27.391375 88.216862    19.500000
2002 04 16  01 05 33.426324    27.794125 86.407164    10.000000
2002 04 16  02 33 10.109496    27.800875 87.946035    76.250000
2002 04 16  14 38  2.384918    30.631375 88.148676    -6.000000
2002 04 16  14 56 14.607085    29.990125 87.880740    2.750000
2002 04 16  19 30 23.003490    27.917875 87.934865    62.000000
2002 04 16  19 53 25.553719    26.925625 87.694909    63.250000
2002 04 17  04 05 50.809178    27.323875 88.231011    -6.000000
2002 04 18  21 56 54.354123    27.818875 87.875042    67.500000
2002 04 18  22 02 58.094090    29.357875 86.666509    -3.000000
2002 04 19  04 47 11.534712    26.912125 86.158098    49.500000
2002 04 19  12 52 48.689517    27.823375 87.859835    34.750000
2002 04 19  21 59 48.061400    27.879625 85.699458    10.500000
2002 04 20  13 50 17.017609    27.411625 86.856108    0.000000
2002 04 20  16 41 30.651464    27.589375 87.212098    -3.000000
2002 04 20  17 00 15.368377    26.990875 86.410361    47.000000
2002 04 21  04 13 40.739759    28.365625 87.191671    61.500000
2002 04 21  13 43 31.139300    28.759375 86.457651    30.000000
2002 04 22  16 06 43.588064    27.908875 87.825262    67.000000
2002 04 23  15 23 23.001567    27.776125 86.346147    3.500000
2002 04 23  21 42 46.063512    28.966375 85.539466    -3.000000
2002 04 24  01 08 42.068406    27.002125 86.650254    34.750000
2002 04 24  21 03 37.787101    27.769375 85.349355    -6.000000
2002 04 24  21 43 25.944151    29.123875 87.250799    18.250000
2002 04 24  21 52 54.342784    26.777125 86.478578    16.500000
2002 04 25  06 22  0.973678    27.800875 86.190953    6.000000
2002 04 25  06 36  4.773001    27.566875 86.658635    14.000000
2002 04 25  07 40  3.816939    28.347625 87.518796    66.000000
2002 04 25  14 26 20.241208    28.527625 86.178603    0.000000
2002 04 25  15 27 22.816149    26.860375 86.221307    54.000000
2002 04 25  16 31 50.394560    26.914375 86.566868    38.000000
2002 04 25  16 43 21.236649    26.871625 86.579454    15.750000
2002 04 26  00 09 11.899980    27.386875 87.367898    0.000000
2002 04 26  00 49 44.396784    27.872875 86.231472    4.000000
2002 04 26  04 25 31.038548    27.857125 85.709804    6.500000
2002 04 26  04 53 14.711457    27.886375 85.668860    7.250000
2002 04 27  14 38 38.098460    27.832375 85.748149    8.750000
2002 04 28  11 13 31.025434    28.343125 85.943968    0.000000
2002 04 28  16 49 22.018971    27.713125 88.394724    6.750000
2002 04 28  18 30 22.892559    27.769375 86.086785    3.000000
2002 04 29  04 03 51.269116    27.782875 86.414804    10.250000
2002 04 29  13 39 38.278703    26.934625 86.342264    45.750000
2002 04 29  18 34 16.774620    27.278875 88.091074    36.750000
2002 04 29  18 39 42.562039    27.800875 86.412246    10.750000
2002 04 30  08 32 23.966325    28.482625 87.563613    19.250000
2002 04 30  16 48 24.826180    28.824625 86.134031    -6.000000
2002 04 30  18 33  2.036932    26.768125 86.251774    48.500000
2002 04 30  20 22 52.595698    27.868375 86.391830    0.500000
2002 04 30  22 12 25.324784    28.451125 87.686131    3.000000
2002 05 01  08 51 42.943106    28.709875 84.566987    36.500000
2002 05 01  18 13 49.198149    28.545625 84.260084    54.000000
2002 05 01  20 55 49.828254    27.695125 84.585259    -6.000000
2002 05 02  16 58 18.830929    27.497125 86.929944    0.000000
2002 05 02  17 35 30.050709    27.728875 86.755463    26.250000
2002 05 03  04 01 15.591289    27.263125 88.475589    15.250000
2002 05 03  07 00  5.965522    30.084625 87.213781    26.000000
2002 05 04  06 11 51.876223    27.823375 87.864923    68.750000
2002 05 04  17 26 43.705594    27.902125 85.564355    -6.000000
2002 05 04  17 31 47.687107    27.033625 88.777180    33.750000
2002 05 04  20 32 46.786828    26.846875 89.065941    84.000000
2002 05 04  23 08 33.770652    28.003375 87.747423    69.000000
2002 05 05  09 45 18.507174    30.656125 86.409764    -6.000000
2002 05 05  15 53  3.899611    27.789625 87.945886    76.750000
2002 05 06  01 51 43.019907    27.830125 87.480821    43.000000
2002 05 06  18 19  5.867027    28.070875 87.865505    74.000000
2002 05 06  19 55 52.202027    27.625375 87.209793    0.750000
2002 05 06  21 45 56.824915    27.825625 87.882760    67.250000
2002 05 06  22 47 50.173986    27.303625 88.043319    -3.000000
2002 05 07  07 27 40.105576    25.526125 89.550653    9.000000
2002 05 07  15 32 55.278168    27.742375 86.028416    5.000000
2002 05 08  12 20 21.428481    27.857125 87.878072    67.500000
2002 05 08  17 56 58.609976    28.529875 86.542256    83.750000
2002 05 08  18 53 41.150188    28.331875 87.278362    11.500000
2002 05 08  19 15 28.704762    27.409375 86.668546    -6.000000
2002 05 08  22 41 29.396478    28.667125 86.467946    61.500000
2002 05 09  01 09 20.092427    29.891125 87.913105    -6.000000
2002 05 09  01 56 46.793830    30.003625 87.875732    5.250000
2002 05 09  03 08  6.973936    27.562375 86.739846    14.750000
2002 05 09  05 46  5.569078    28.016875 85.591395    15.500000
2002 05 09  18 37 57.650102    26.853625 86.314636    43.750000
2002 05 09  20 03 55.394417    27.537625 86.803229    3.250000
2002 05 10  00 47 30.545492    28.408375 86.716155    58.750000
2002 05 10  19 35  1.605515    28.820125 88.419648    -6.000000
2002 05 10  21 57 14.957147    27.800875 85.951855    0.000000
2002 05 11  03 35 57.700343    28.797625 86.740065    3.000000
2002 05 11  05 16 40.927387    27.965125 86.068206    13.000000
2002 05 11  14 17 44.369743    30.842875 86.857714    30.000000
2002 05 11  14 56 21.936968    27.893125 85.544066    -6.000000
2002 05 11  19 35 10.160821    27.521875 88.662890    -6.000000
2002 05 11  21 02 17.358645    27.049375 87.554749    50.250000
2002 05 12  15 13  3.856316    27.587125 86.711975    16.250000
2002 05 12  18 58 58.998279    27.782875 86.157943    9.000000
2002 05 12  22 36 35.237317    27.778375 85.901107    14.000000
2002 05 13  05 23 11.823038    27.767125 86.160535    13.750000
2002 05 13  16 41 11.281136    27.897625 85.635678    5.250000
2002 05 13  23 03  0.591602    28.349875 87.892086    65.750000
2002 05 14  02 30 17.764422    27.836875 87.819293    75.000000
2002 05 15  10 37  5.174378    28.023625 87.780793    25.000000
2002 05 15  10 47 56.978454    27.425125 88.075432    25.000000
2002 05 15  10 59 21.883411    27.427375 88.052650    23.750000
2002 05 15  13 14 29.940783    27.951625 86.710139    -6.000000
2002 05 15  16 59 19.538120    27.890875 87.758853    68.750000
2002 05 16  02 47 37.850069    28.433125 85.948613    59.500000
2002 05 17  10 51 22.921905    27.719875 87.144322    0.000000
2002 05 17  11 04 50.385731    27.717625 87.134142    -4.750000
2002 05 17  14 32 53.887843    27.357625 87.978204    49.000000
2002 05 18  02 48 59.646755    28.340875 87.702793    80.750000
2002 05 19  00 57 14.450034    27.416125 87.875064    26.750000
2002 05 20  14 42  2.983602    27.431875 87.966522    26.750000
2002 05 20  16 27 24.057821    27.497125 88.150021    -6.000000
2002 05 20  19 57 31.433600    26.934625 86.289265    47.250000
2002 05 21  09 22  1.319337    27.096625 86.650381    46.500000
2002 05 21  20 11 51.720295    27.670375 86.320891    12.500000
2002 05 22  07 08 41.572176    29.969875 87.898640    -5.500000
2002 05 23  02 58 23.570596    28.840375 87.243607    1.500000
2002 05 23  11 59 58.083387    29.924875 87.788970    -6.000000
2002 05 24  08 44 24.020670    27.490375 87.992664    18.000000
2002 05 24  09 19 25.352867    28.579375 85.612201    -3.000000
2002 05 24  13 07 33.028437    27.560125 86.595175    16.250000
2002 05 24  20 58 32.210219    29.956375 87.867286    -6.000000
2002 05 25  18 39 42.721535    28.401625 86.856824    77.250000
2002 05 25  21 43  3.988455    27.368875 86.931978    -3.000000
2002 05 26  20 24 46.028974    28.244125 87.681268    69.000000
2002 05 26  21 35 56.998389    29.292625 87.154001    -4.750000
2002 05 26  22 53 35.704089    29.285875 87.110102    -6.000000
2002 05 27  00 36 25.674809    29.344375 87.213700    -6.000000
2002 05 27  00 59 56.095028    29.292625 87.138521    -6.000000
2002 05 27  10 30 37.092671    27.269875 87.954253    42.250000
2002 05 27  18 22  4.914966    27.546625 86.666218    18.000000
2002 05 28  13 01 13.157168    27.677125 86.102379    12.000000
2002 05 28  20 45 22.009764    27.917875 85.518384    11.750000
2002 05 28  22 29 39.620651    27.452125 84.571747    18.000000
2002 05 29  21 25 26.874354    27.951625 86.162504    12.000000
2002 05 30  19 28 46.472910    27.584875 86.318492    14.500000
2002 05 30  21 10  3.768237    28.372375 83.846933    6.000000
2002 05 31  16 43 39.259530    27.438625 88.037597    -5.000000
2002 05 31  22 04 13.422864    28.073125 87.697232    78.500000
2002 06 01  00 46 39.936055    28.277875 83.897833    -6.000000
2002 06 01  06 50 46.622191    26.851375 86.667707    61.250000
2002 06 01  11 58  7.501462    27.528625 86.389629    11.000000
2002 06 01  21 37 33.132297    27.591625 88.473859    16.750000
2002 06 02  05 04 51.804590    28.786375 87.104589    10.750000
2002 06 02  19 33 48.549942    27.501625 86.115698    13.750000
2002 06 03  00 03 53.445503    28.795375 87.245853    -4.250000
2002 06 03  00 09 11.916330    28.779625 87.089148    -3.000000
2002 06 03  00 11 56.175995    28.795375 87.127749    9.250000
2002 06 03  00 21 27.699389    28.815625 87.310197    -4.250000
2002 06 04  13 06 33.590149    26.858125 86.334805    43.750000
2002 06 04  21 11  3.771450    28.745875 87.337885    0.000000
2002 06 05  07 52 18.335587    27.497125 88.687768    -6.000000
2002 06 05  21 18 30.023537    28.293625 87.988450    64.750000
2002 06 05  22 40  0.449631    27.544375 86.706817    15.500000
2002 06 06  01 22 45.937355    27.035875 85.892487    96.000000
2002 06 06  19 09  3.604962    26.981875 86.587107    41.000000
2002 06 07  22 38 38.242083    27.978625 87.548410    58.750000
2002 06 08  16 19 36.063521    29.877625 87.962216    -6.000000
2002 06 08  17 02 29.877668    29.906875 85.699244    -5.750000
2002 06 08  19 20  3.443060    28.043875 84.877357    75.000000
2002 06 08  19 20  7.553145    27.353125 85.850225    38.750000
2002 06 08  20 24 18.288891    27.818875 86.104405    -6.000000
2002 06 10  10 21  1.119037    27.564625 87.681486    -6.000000
2002 06 10  18 06 54.339888    26.909875 88.999244    48.750000
2002 06 10  22 11 45.125826    28.480375 87.325530    32.000000
2002 06 11  06 44 16.705555    28.214875 87.535401    61.250000
2002 06 11  20 40 53.529728    27.805375 87.661200    3.000000
2002 06 12  20 50  7.876544    27.818875 85.720258    15.000000
2002 06 12  22 28 29.582168    27.258625 88.961476    53.000000
2002 06 13  01 56  0.215883    28.779625 84.588800    25.250000
2002 06 13  10 17 52.994342    27.719875 88.392300    10.750000
2002 06 13  11 01 11.828220    27.746875 85.952127    1.750000
2002 06 13  17 09  0.698996    28.842625 87.274447    -6.000000
2002 06 13  18 13 28.128217    28.133875 84.740769    37.000000
2002 06 13  20 04 45.548769    27.992125 87.770226    39.500000
2002 06 15  14 13 36.358800    27.893125 86.786398    0.000000
2002 06 15  17 41 24.579436    27.418375 87.203388    -6.000000
2002 06 15  17 44 31.202224    27.546625 87.308253    -6.000000
2002 06 15  18 09 52.863780    26.822125 86.708004    63.750000
2002 06 15  18 24 48.510782    27.841375 86.040709    -6.000000
2002 06 16  07 47 21.421519    28.331875 87.058529    57.500000
2002 06 16  20 32 15.072651    29.742625 87.804761    -6.000000
2002 06 16  20 35 44.349494    29.956375 88.049072    -6.000000
2002 06 16  21 30  3.084247    29.857375 87.943759    -6.000000
2002 06 17  15 03 37.663988    27.875125 86.055838    7.500000
2002 06 17  16 03 33.339183    27.218125 88.568406    4.750000
2002 06 17  16 36 25.436961    27.364375 87.930158    5.250000
2002 06 18  16 03 11.667142    26.779375 86.176140    50.500000
2002 06 19  01 59 50.967155    27.587125 85.991006    0.000000
2002 06 19  18 57 11.739911    27.038125 86.698298    33.750000
2002 06 19  22 31 45.951802    27.787375 87.968745    69.000000
2002 06 20  05 40 42.865621    25.994125 88.831758    25.250000
2002 06 20  18 14  0.105070    27.929125 85.681265    6.000000
2002 06 20  21 47 19.705474    27.787375 85.929033    -3.000000
2002 06 22  22 25 12.572736    27.852625 86.279874    18.000000
2002 06 22  22 27 55.764376    27.859375 86.295130    8.500000
2002 06 22  22 30 40.574777    27.861625 86.307851    6.750000
2002 06 22  23 14 24.828138    27.476875 86.141145    3.000000
2002 06 23  15 05 51.111458    28.340875 87.365346    64.250000
2002 06 24  04 32  6.557649    27.751375 88.136060    62.750000
2002 06 24  17 23 46.959660    27.380125 88.214153    18.000000
2002 06 24  20 37 29.082730    27.974125 85.540802    0.000000
2002 06 25  03 55 37.653215    28.505125 87.228429    6.500000
2002 06 25  07 46  0.761928    27.211375 86.693546    21.000000
2002 06 25  12 34 20.842376    27.893125 87.825069    70.000000
2002 06 25  15 49  6.386307    27.758125 87.975978    17.500000
2002 06 25  18 13 47.188243    27.672625 87.001770    -6.000000
2002 06 25  19 25 47.366805    27.778375 86.979369    -6.000000
2002 06 25  19 30 39.182983    27.760375 87.004716    -6.000000
2002 06 26  03 59 38.409637    28.442125 86.317042    57.500000
2002 06 27  19 36 28.527127    27.728875 86.994403    -6.000000
2002 06 28  11 37 14.837929    28.543375 86.665205    50.750000
2002 06 28  17 44 15.569625    27.695125 87.444029    62.500000
2002 06 28  18 01  7.543620    27.659125 88.505560    -3.000000
2002 07 01  22 28 46.529674    27.314875 87.352140    -3.000000
2002 07 02  17 10 44.029411    27.042625 84.897131    58.500000
2002 07 02  20 28 52.258686    27.175375 86.802238    43.250000
2002 07 03  00 50 20.475851    26.930125 87.435019    6.000000
2002 07 04  06 50 17.117439    27.922375 85.734792    5.000000
2002 07 04  06 52  8.619791    27.917875 85.745009    6.500000
2002 07 04  07 20  7.216650    27.731125 88.156092    73.250000
2002 07 05  16 39  8.410925    27.539875 86.407380    10.000000
2002 07 06  12 21 22.661374    26.898625 86.607226    -6.000000
2002 07 06  15 12 12.074576    27.920125 85.701704    3.000000
2002 07 06  17 42 17.458680    27.346375 87.020549    -6.000000
2002 07 06  22 20 23.317073    27.470125 87.066778    -6.000000
2002 07 07  14 28 36.023643    27.479125 87.066825    -6.000000
2002 07 07  18 59 24.872841    28.462375 86.864707    61.250000
2002 07 08  20 45  8.041145    27.920125 87.881421    83.750000
2002 07 09  21 06 20.664717    27.753625 87.721668    83.750000
2002 07 11  21 39 16.785307    27.978625 85.510188    -6.000000
2002 07 12  01 24 52.096766    28.534375 86.775318    55.500000
2002 07 12  03 21 39.841505    27.805375 85.595714    0.000000
2002 07 12  17 25  3.260048    27.283375 87.184810    -6.000000
2002 07 13  05 17 50.385305    29.036125 86.498713    -3.000000
2002 07 13  14 03 53.108870    27.517375 88.020937    -6.000000
2002 07 13  15 15 36.014588    27.881875 87.002736    0.000000
2002 07 13  19 59  8.417047    29.614375 85.546293    0.000000
2002 07 14  06 00 48.215537    30.055375 87.834858    24.000000
2002 07 14  19 14 55.405458    30.041875 87.928246    21.250000
2002 07 15  10 43 19.537200    28.286875 86.110345    51.000000
2002 07 15  13 35 58.622770    29.427625 88.188190    89.000000
2002 07 15  20 41 35.711555    28.478125 87.171929    66.250000
2002 07 15  21 04 43.408493    29.965375 87.776509    -6.000000
2002 07 16  07 12 25.850548    26.867125 86.569362    64.250000
2002 07 16  09 52 51.386734    30.280375 85.258494    10.750000
2002 07 16  16 54 19.174217    28.394875 87.524365    28.000000
2002 07 16  17 03 42.344317    28.455625 87.389317    3.000000
2002 07 16  18 39 23.714063    27.791875 87.841637    66.750000
2002 07 17  06 50 32.201082    30.053125 87.829628    18.750000
2002 07 17  12 23 38.897677    27.789625 87.905192    72.000000
2002 07 17  14 44 54.192217    29.911375 87.007471    3.000000
2002 07 17  16 27 22.179418    28.426375 87.708880    36.500000
2002 07 17  18 08 46.097051    29.306125 86.715449    41.250000
2002 07 17  21 33 57.434434    30.023875 87.870815    23.000000
2002 07 17  22 44  9.185563    29.306125 86.712869    41.250000
2002 07 18  05 05 18.832451    30.154375 87.893442    14.750000
2002 07 18  06 23 53.252504    29.247625 86.650857    -6.000000
2002 07 18  08 32 51.521138    27.461125 86.906982    -6.000000
2002 07 18  23 24 24.782798    28.187875 88.086532    84.500000
2002 07 19  01 35 35.537048    28.500625 87.233519    69.750000
2002 07 19  05 03 38.699344    29.186875 87.220333    -6.000000
2002 07 19  14 31  1.773073    30.055375 87.933640    -6.000000
2002 07 19  19 02 15.016956    30.050875 87.938773    -6.000000
2002 07 19  19 13 23.372106    29.999125 87.948415    -6.000000
2002 07 19  21 39 15.136856    28.412875 87.703610    36.000000
2002 07 19  22 22 44.543692    30.039625 87.863236    21.500000
2002 07 20  03 36  8.082872    30.107125 87.853762    -6.000000
2002 07 20  06 08 40.562290    30.075625 87.879332    -2.250000
2002 07 20  06 44 49.182829    27.789625 87.002309    -6.000000
2002 07 20  10 56  1.673254    30.084625 87.835252    -6.000000
2002 07 20  18 38 59.850362    29.132875 87.013885    -6.000000
2002 07 20  18 39 55.367905    29.126125 87.016427    -6.000000
2002 07 20  19 32  1.665873    30.073375 87.946900    -2.250000
2002 07 20  22 15 19.837569    30.084625 87.804049    -5.000000
2002 07 20  22 43 23.138691    30.104875 87.760102    -2.500000
2002 07 21  00 31 39.174778    28.417375 87.660171    36.000000
2002 07 21  14 04 54.041947    29.956375 88.023103    37.000000
2002 07 21  17 21 30.133479    27.751375 87.983514    69.000000
2002 07 22  08 17 43.332196    29.569375 87.150611    0.000000
2002 07 22  16 17 49.227947    29.963125 88.025803    31.500000
2002 07 22  18 44 46.973252    30.023875 87.977362    -6.000000
2002 07 22  19 29 52.621647    29.942875 88.041072    34.500000
2002 07 22  19 52  0.272904    29.994625 87.815854    -6.000000
2002 07 22  20 02 12.744770    29.942875 88.017703    31.250000
2002 07 22  20 56 11.259797    29.938375 88.017634    37.000000
2002 07 22  22 03 18.353882    29.915875 88.017291    37.750000
2002 07 22  22 47 30.135714    27.305875 86.721564    9.000000
2002 07 22  23 23 51.424709    29.803375 87.714799    11.500000
2002 07 22  23 56 26.190763    28.759375 85.300117    -3.000000
2002 07 23  01 01 45.649662    30.012625 87.894045    -6.000000
2002 07 23  01 05 10.940647    30.017125 87.953875    -6.000000
2002 07 23  03 20 37.294925    29.873125 88.024425    41.500000
2002 07 23  03 54 37.219500    29.213875 87.181854    -3.000000
2002 07 23  04 56  4.365162    29.202625 87.197245    -6.000000
