87.973685 28.101597 8.046875
87.429490 27.596359 63.046875
87.513543 28.350707 98.066406
87.675207 28.024408 77.226562
87.386358 28.357724 54.238281
87.797414 27.954236 72.929688
87.770520 27.845470 55.097656
87.889996 27.915641 77.871094
87.992024 27.747229 77.441406
87.557713 28.208609 54.990234
87.984711 27.992830 55.097656
87.234368 27.784946 48.276367
87.627001 27.701617 84.960938
87.845251 27.999848 55.097656
87.096426 27.933184 85.390625
87.441235 28.275272 61.220703
87.887540 28.055985 55.097656
88.076713 27.819155 53.916016
87.590146 28.350707 68.847656
87.798481 27.836698 62.080078
87.553415 28.327901 53.701172
86.103292 26.822714 38.876953
87.281327 28.315621 53.808594
86.530613 28.662972 9.765625
87.842385 28.308604 68.847656
87.917422 27.855995 65.195312
87.514536 28.364741 20.292969
87.905792 27.957745 55.097656
87.799806 28.380530 60.361328
85.795004 28.326147 18.359375
87.281736 26.298180 12.773438
87.322045 28.810333 24.804688
87.753561 28.315621 50.800781
86.257094 26.871835 43.173828
87.698264 27.901607 75.722656
87.826436 28.091071 55.097656
87.466604 27.698986 8.959961
87.442271 27.691091 -4.199219
87.444846 27.682320 -4.951172
86.202310 26.849029 45.644531
87.812227 28.245449 13.417969
87.368424 28.375267 47.148438
87.776010 28.273518 51.660156
86.803625 28.726127 52.304688
86.794160 28.629640 54.990234
84.507296 28.361233 36.835938
87.122244 28.370004 74.970703
87.594543 27.691091 70.136719
87.715271 28.315621 20.292969
87.902199 27.908624 55.097656
86.918637 27.004284 41.293945
86.843091 28.496314 66.376953
88.010404 27.824418 55.097656
85.466737 28.887522 37.265625
86.610531 28.559468 60.791016
87.991606 27.827927 62.617188
85.500410 28.796298 -5.273438
86.872921 27.464787 -1.083984
85.502634 28.838402 5.039062
87.904251 27.936693 23.300781
85.513603 28.803316 -3.984375
87.087479 28.375267 54.882812
86.836058 28.387547 61.005859
86.661530 28.908573 5.898438
88.047642 28.322638 55.097656
87.266168 28.280535 55.097656
85.684851 28.533154 -5.058594
87.963108 27.785823 60.039062
