88.507089	27.953535	-9.957031
88.898157	27.335772	-9.914062
83.499166	30.067463	-9.914062
88.216662	27.531251	-9.914062
85.759043	27.806926	-9.914062
85.821785	27.791889	-9.914062
85.756919	27.766828	-9.914062
84.710574	28.172822	-9.914062
85.442353	29.523631	-9.828125
85.460721	27.877098	-9.742188
86.967471	28.917145	-9.65625
85.292214	29.586284	-9.226562
85.39568	29.252968	-9.140625
86.892622	28.756752	-8.96875
88.055152	29.884515	-8.796875
87.876491	27.538769	-8.796875
86.431329	28.29061	-8.453125
88.701954	28.248006	-7.851562
85.612896	29.541174	-7.335938
85.820431	27.91469	-6.90625
85.931066	27.756803	-6.820312
86.172881	30.110067	-6.5625
85.687235	27.952282	-6.476562
87.554809	28.155279	-5.53125
85.642306	29.633901	-5.359375
87.375629	28.786826	-5.1875
86.956327	28.265549	-5.1875
85.487512	29.537414	-5.058594
87.446496	27.682872	-4.972656
85.686331	28.533706	-4.929688
87.035771	28.977292	-4.84375
86.400953	30.120092	-4.15625
85.141831	28.35577	-4.15625
87.499706	27.70668	-4.070312
85.539353	29.080044	-4.070312
87.439074	27.69039	-4.027344
85.35932	28.551249	-3.984375
85.579144	29.072526	-3.984375
85.503138	29.453459	-3.984375
88.239731	27.415968	-3.898438
85.744856	28.43346	-3.898438
90.540479	29.162747	-3.640625
87.567602	28.335721	-3.46875
88.462484	27.533757	-3.46875
85.742722	29.122648	-3.296875
84.723533	28.285598	-3.125
80.909872	30.130116	-3.125
86.480863	28.448497	-3.039062
88.192705	27.528744	-2.953125
85.952073	27.994886	-2.78125
88.088381	29.894539	-2.609375
86.881441	27.466091	-2.007812
89.050623	27.2656	-2.007812
85.953695	28.16781	-2.007812
84.33471	28.338227	-2.007812
80.788035	30.132622	-2.007812
80.721109	29.866972	-2.007812
88.094086	29.964711	-1.921875
89.053024	27.197934	-1.921875
88.252332	27.478622	-1.921875
89.042078	27.160342	-1.835938
88.054343	29.87449	-1.578125
88.022737	29.884515	-1.234375
85.312604	28.097638	-1.148438
81.622426	29.737905	-1.019531
80.562711	29.795547	-1.019531
86.966135	27.801914	-0.976562
80.919001	30.23788	-0.976562
81.790889	29.882008	-0.976562
80.575354	29.882008	-0.976562
81.574991	30.064956	-0.890625
87.793826	27.934739	-0.71875
85.97338	27.80442	-0.375
87.904997	27.714199	-0.03125
92.241273	27.73926	0.484375
86.21739	30.300533	0.65625
88.056773	29.904564	0.828125
87.714836	26.340835	1.6875
86.26571	27.91469	2.03125
86.291385	30.185251	2.203125
86.195851	27.243045	2.375
88.381551	29.328152	2.375
86.916894	27.526238	2.976562
85.29274	29.596309	3.148438
85.442353	29.523631	3.234375
88.175973	27.729235	3.234375
85.636328	29.671493	3.320312
88.806033	27.370858	3.492188
88.021931	29.87449	3.578125
85.38134	28.824418	3.664062
88.085099	27.573855	4.09375
87.192192	27.616459	4.179688
87.872186	27.478622	4.265625
85.312962	29.365744	4.351562
85.633242	29.616358	4.523438
85.303313	29.7968	4.695312
85.379837	29.25798	4.78125
88.233636	27.546287	4.867188
85.391991	29.33567	5.382812
85.64713	29.285547	5.382812
84.514224	28.616408	5.46875
88.704952	27.393413	6.15625
90.195772	27.340784	6.242188
85.401512	29.363238	6.328125
80.984627	29.473508	6.328125
81.993529	29.884515	6.671875
85.735019	29.415867	6.929688
88.859718	27.250563	7.101562
85.546049	28.145254	7.1875
85.697143	29.315621	7.273438
85.560563	29.32314	7.359375
87.146349	28.716654	7.53125
85.560563	29.32314	7.703125
83.939165	29.072526	7.703125
88.236867	27.483634	7.875
85.857882	27.872085	7.960938
84.188104	29.65395	8.046875
85.521191	29.636407	8.304688
88.30174	27.503683	8.5625
88.166087	27.383388	8.5625
83.456592	28.338227	8.648438
85.770852	27.879604	8.734375
87.463393	27.697909	9.035156
85.477125	27.887122	9.164062
85.89259	28.646482	9.25
87.087974	27.476116	9.507812
86.024721	28.155279	9.59375
85.821785	27.791889	9.851562
85.808313	27.836999	10.023438
85.482675	29.072526	10.109375
86.070281	29.626382	10.367188
85.117768	29.651444	10.539062
85.541233	27.897147	10.710938
84.206581	29.709085	11.3125
85.596676	29.974735	11.484375
81.76116	29.573753	11.484375
88.469131	27.31071	11.570312
87.158654	28.779307	11.742188
85.87482	28.182847	11.742188
85.793224	27.852036	12.085938
81.648164	29.331911	12.128906
91.329405	27.24931	12.214844
85.880775	27.854542	12.34375
81.63455	28.983558	12.386719
88.672511	27.383388	12.6875
87.962507	28.065058	12.6875
85.986163	27.892134	12.773438
89.033982	27.060097	12.945312
88.812471	27.152824	13.03125
85.487316	28.856998	13.03125
87.608611	28.014935	13.03125
86.412053	28.235475	13.03125
81.065809	29.518618	13.03125
81.129956	29.47852	13.03125
81.768578	29.304343	13.074219
81.07375	29.506088	13.117188
85.447852	27.937245	13.117188
85.771025	27.808179	13.160156
88.388993	27.608941	13.203125
86.864964	27.39216	13.332031
86.575151	27.508695	13.546875
85.680369	30.019846	13.71875
81.310246	29.377021	13.847656
87.800102	28.240488	13.890625
86.588551	29.017391	14.40625
87.20039	27.378376	14.578125
85.664425	30.024858	14.578125
88.883485	27.448548	14.578125
88.866519	27.335772	14.664062
88.023939	27.496165	14.835938
81.219251	29.521124	14.835938
81.610645	29.507341	14.964844
86.476264	28.373313	15.007812
85.487316	28.856998	15.09375
87.957347	30.079993	15.09375
86.583446	28.937194	15.09375
89.046955	27.220489	15.179688
83.397161	28.352011	15.308594
89.985841	27.24931	15.308594
86.263386	27.736754	15.351562
81.608663	29.636407	15.351562
85.175234	28.385844	15.4375
85.447368	28.706629	15.4375
89.353002	27.053831	15.480469
85.765893	30.09503	15.609375
81.255073	29.479773	15.652344
84.832453	28.047515	15.695312
84.165518	29.498569	15.78125
85.693209	27.91469	15.78125
90.393792	27.679113	15.953125
84.910547	28.101397	15.996094
85.553949	27.989874	16.296875
87.826364	27.944763	16.8125
81.247527	29.522378	17.113281
83.045514	28.478571	17.414062
81.494748	29.586284	17.414062
86.166987	30.275472	17.671875
81.448031	29.427144	17.714844
88.014196	29.979748	17.84375
90.327892	27.695403	17.886719
81.516059	29.660215	17.972656
86.133191	30.255423	18.015625
85.455753	28.867022	18.1875
88.763498	27.333266	18.53125
86.077647	26.811989	18.53125
85.7005	27.902159	18.617188
86.576418	28.571298	18.703125
83.975254	29.994785	18.703125
86.266045	29.262992	19.046875
86.574562	28.79685	19.21875
87.042144	28.115181	19.21875
86.727659	27.541275	19.304688
87.124529	28.631445	19.390625
81.774861	29.892033	19.992188
87.709473	28.31066	20.078125
86.521857	29.232919	20.078125
87.514028	28.368301	20.507812
84.646729	28.716654	20.59375
89.076519	27.195428	20.679688
87.439533	27.375243	21.001953
86.29098	26.967369	21.109375
87.640591	28.240488	21.109375
89.56986	26.586436	21.453125
89.52623	26.863365	21.496094
86.284756	29.435916	21.539062
84.97023	29.774244	22.140625
89.6031	26.748082	22.527344
85.621103	28.957243	22.65625
87.526573	27.979849	22.828125
90.313421	27.266226	22.935547
88.127962	27.883363	23.042969
90.369052	26.605232	23.042969
87.83559	27.962306	23.085938
87.444077	28.052527	23.085938
89.71638	26.553857	23.085938
88.383727	27.436017	23.085938
88.064086	29.994785	23.171875
87.905533	27.939751	23.171875
87.764555	28.190365	23.171875
87.690634	28.491102	23.171875
87.940295	27.979849	23.171875
87.739298	27.839506	23.171875
87.865706	27.829481	23.171875
86.540341	26.917247	23.171875
88.250887	27.879604	23.171875
86.873	28.210414	23.171875
87.984695	27.934739	23.34375
88.528987	27.573855	23.34375
88.092505	27.6741	23.34375
89.974063	26.536314	23.515625
89.239867	27.021251	23.644531
88.060115	27.879604	23.859375
89.445309	26.884667	23.945312
88.01874	27.964813	24.375
87.329289	28.811887	24.890625
91.749622	27.744272	25.0625
87.556225	28.175328	26.09375
87.387197	28.496114	26.78125
85.878129	28.242994	27.039062
88.027872	27.222996	27.8125
83.628546	27.51872	27.984375
87.643242	27.829481	27.984375
84.702228	27.982355	28.070312
88.11237	27.29818	28.671875
86.550261	27.087664	28.671875
87.495271	28.215426	28.84375
84.486914	28.350758	29.015625
87.743596	27.899653	29.015625
86.372937	27.022504	29.1875
90.302649	26.696706	30.390625
92.886547	27.892134	30.820312
85.124806	27.409703	30.863281
87.378803	28.375819	30.90625
89.350497	27.023758	31.207031
87.790937	27.894641	31.59375
85.275431	28.791838	32.109375
82.165633	29.598815	32.28125
88.543224	27.451054	32.710938
87.448328	28.456016	32.96875
87.919603	27.91469	32.96875
86.052847	27.94727	33.054688
85.884917	29.077538	33.65625
87.182404	28.541224	33.828125
86.200391	27.111472	33.957031
86.418867	27.273118	34.34375
87.925471	27.338278	34.515625
86.761356	28.461028	34.859375
85.840363	27.768081	34.988281
86.873	28.210414	35.203125
87.94473	28.039997	35.203125
84.34025	28.473559	36.320312
84.898428	28.097638	36.664062
88.068889	27.676607	37.007812
84.519703	28.370807	37.265625
89.165552	27.125256	37.351562
89.340208	27.18415	37.394531
89.15524	27.288155	37.953125
85.087449	28.052527	38.554688
85.08043	28.156532	38.597656
85.919694	27.984862	38.8125
86.101669	26.819507	38.898438
88.349649	27.508695	38.984375
86.774779	28.170316	39.328125
92.012972	26.843316	39.371094
86.447501	26.94732	39.671875
86.463552	26.952333	39.84375
88.014196	29.979748	39.84375
88.307802	27.583879	40.1875
88.105933	27.854542	40.53125
87.922543	27.954788	40.53125
86.681287	27.035035	40.960938
84.823832	28.121446	41.003906
88.17447	27.709186	41.046875
88.143473	27.719211	41.046875
84.813935	28.694099	41.132812
83.835794	29.318127	41.21875
87.253776	28.415917	41.21875
86.919947	27.003708	41.347656
92.447824	27.037541	41.390625
88.643025	26.6942	41.476562
86.440049	26.954839	41.476562
85.049139	27.225502	41.648438
85.326776	27.248057	41.734375
87.830533	28.220439	41.734375
88.222466	27.714199	41.90625
85.473893	28.754246	41.992188
86.10023	26.865871	42.035156
86.690855	28.483583	42.164062
86.660403	28.380831	42.421875
92.424045	27.107713	42.421875
87.863293	28.014935	42.59375
88.09191	27.879604	42.765625
86.964204	28.385844	42.9375
86.917267	28.400881	43.109375
88.27809	27.819456	43.109375
85.032963	27.173499	43.130859
86.262181	26.874642	43.367188
85.141223	28.177834	43.367188
84.96407	28.31066	43.796875
88.270467	27.719211	43.796875
86.895272	28.79685	43.96875
88.304352	27.954788	43.96875
85.104801	28.082601	44.226562
86.848598	28.202896	44.570312
86.327755	28.957243	44.65625
85.47919	27.45356	44.65625
85.587552	28.631445	44.828125
88.269707	27.709186	44.828125
92.794912	27.037541	45.171875
89.77286	26.5714	45.34375
88.340875	27.809432	45.515625
88.32861	27.649039	45.515625
85.983138	29.107612	45.6875
86.205805	26.852087	46.03125
87.397055	28.636458	46.03125
87.100025	28.977292	46.03125
86.878145	28.536212	46.03125
92.577635	26.786927	46.203125
87.639626	28.338227	46.460938
85.189491	28.350758	46.546875
86.531266	27.032529	46.71875
